video_id,path,source_url,note_id,category,source_category,primary_category,subcategory,author,region,language,enabled,profile_ready,filename
photography_68903483000000002302418b,/Users/linying/workers/rednote-library/materials/摄影技巧-拍照技巧_@玲玲_Elin_新马泰_英语_68903483000000002302418b.mp4,https://www.xiaohongshu.com/explore/68903483000000002302418b,68903483000000002302418b,photography,摄影技巧-拍照技巧,摄影技巧,拍照技巧,@玲玲_Elin,新马泰,英语,true,false,摄影技巧-拍照技巧_@玲玲_Elin_新马泰_英语_68903483000000002302418b.mp4
photography_6a225d06000000003700df48,/Users/linying/workers/rednote-library/materials/摄影技巧-拍照技巧_@贡柑_新马泰_马来语_6a225d06000000003700df48.mp4,https://www.xiaohongshu.com/explore/6a225d06000000003700df48,6a225d06000000003700df48,photography,摄影技巧-拍照技巧,摄影技巧,拍照技巧,@贡柑,新马泰,马来语,true,false,摄影技巧-拍照技巧_@贡柑_新马泰_马来语_6a225d06000000003700df48.mp4
travel_6a1917550000000037034ca0,/Users/linying/workers/rednote-library/materials/旅行攻略测试-旅行攻略_@Check琨琨_北美_英语_6a1917550000000037034ca0.mp4,https://www.xiaohongshu.com/explore/6a1917550000000037034ca0,6a1917550000000037034ca0,travel,旅行攻略测试-旅行攻略,旅行攻略测试,旅行攻略,@Check琨琨,北美,英语,true,false,旅行攻略测试-旅行攻略_@Check琨琨_北美_英语_6a1917550000000037034ca0.mp4
travel_6974f1dd000000002200812c,/Users/linying/workers/rednote-library/materials/旅行攻略测试-旅行攻略_@Rachel日記_北美_英语_6974f1dd000000002200812c.mp4,https://www.xiaohongshu.com/explore/6974f1dd000000002200812c,6974f1dd000000002200812c,travel,旅行攻略测试-旅行攻略,旅行攻略测试,旅行攻略,@Rachel日記,北美,英语,true,false,旅行攻略测试-旅行攻略_@Rachel日記_北美_英语_6974f1dd000000002200812c.mp4
campus_66ed4c0e00000000270015b4,/Users/linying/workers/rednote-library/materials/校园生活-校园成长_@JSTB模特经纪_菲越柬_英语_66ed4c0e00000000270015b4.mp4,https://www.xiaohongshu.com/explore/66ed4c0e00000000270015b4,66ed4c0e00000000270015b4,campus,校园生活-校园成长,校园生活,校园成长,@JSTB模特经纪,菲越柬,英语,true,false,校园生活-校园成长_@JSTB模特经纪_菲越柬_英语_66ed4c0e00000000270015b4.mp4
campus_68cbeecd00000000120337a5,/Users/linying/workers/rednote-library/materials/校园生活-校园成长_@一月_菲越柬_英语_68cbeecd00000000120337a5.mp4,https://www.xiaohongshu.com/explore/68cbeecd00000000120337a5,68cbeecd00000000120337a5,campus,校园生活-校园成长,校园生活,校园成长,@一月,菲越柬,英语,true,false,校园生活-校园成长_@一月_菲越柬_英语_68cbeecd00000000120337a5.mp4
campus_69f2dedd000000002301423f,/Users/linying/workers/rednote-library/materials/校园生活-校园成长_@孙晴学姐_菲越柬_英语_69f2dedd000000002301423f.mp4,https://www.xiaohongshu.com/explore/69f2dedd000000002301423f,69f2dedd000000002301423f,campus,校园生活-校园成长,校园生活,校园成长,@孙晴学姐,菲越柬,英语,true,false,校园生活-校园成长_@孙晴学姐_菲越柬_英语_69f2dedd000000002301423f.mp4
campus_6a295a6d000000003503326c,/Users/linying/workers/rednote-library/materials/校园生活-校园成长_@老杨的教育日常_菲越柬_越南语_6a295a6d000000003503326c.mp4,https://www.xiaohongshu.com/explore/6a295a6d000000003503326c,6a295a6d000000003503326c,campus,校园生活-校园成长,校园生活,校园成长,@老杨的教育日常,菲越柬,越南语,true,false,校园生活-校园成长_@老杨的教育日常_菲越柬_越南语_6a295a6d000000003503326c.mp4
cafe_6a224980000000002102198d,/Users/linying/workers/rednote-library/materials/活动-世界探店（咖啡馆）_@AIGC 治愈宅_菲越柬_英语_6a224980000000002102198d.mp4,https://www.xiaohongshu.com/explore/6a224980000000002102198d,6a224980000000002102198d,cafe,活动-世界探店（咖啡馆）,活动,世界探店（咖啡馆）,@AIGC 治愈宅,菲越柬,英语,true,false,活动-世界探店（咖啡馆）_@AIGC 治愈宅_菲越柬_英语_6a224980000000002102198d.mp4
cafe_65e5c074000000000b00c1a1,/Users/linying/workers/rednote-library/materials/活动-世界探店（咖啡馆）_@冷月如霜_菲越柬_越南语_65e5c074000000000b00c1a1.mp4,https://www.xiaohongshu.com/explore/65e5c074000000000b00c1a1,65e5c074000000000b00c1a1,cafe,活动-世界探店（咖啡馆）,活动,世界探店（咖啡馆）,@冷月如霜,菲越柬,越南语,true,false,活动-世界探店（咖啡馆）_@冷月如霜_菲越柬_越南语_65e5c074000000000b00c1a1.mp4
cafe_696e05af000000000a03311b,/Users/linying/workers/rednote-library/materials/活动-世界探店（咖啡馆）_@文旅规划设计中心_菲越柬_英语_696e05af000000000a03311b.mp4,https://www.xiaohongshu.com/explore/696e05af000000000a03311b,696e05af000000000a03311b,cafe,活动-世界探店（咖啡馆）,活动,世界探店（咖啡馆）,@文旅规划设计中心,菲越柬,英语,true,false,活动-世界探店（咖啡馆）_@文旅规划设计中心_菲越柬_英语_696e05af000000000a03311b.mp4
cafe_6a16348b0000000036018b72,/Users/linying/workers/rednote-library/materials/活动-世界探店（咖啡馆）_@霏而似是_菲越柬_英语_6a16348b0000000036018b72.mp4,https://www.xiaohongshu.com/explore/6a16348b0000000036018b72,6a16348b0000000036018b72,cafe,活动-世界探店（咖啡馆）,活动,世界探店（咖啡馆）,@霏而似是,菲越柬,英语,true,false,活动-世界探店（咖啡馆）_@霏而似是_菲越柬_英语_6a16348b0000000036018b72.mp4
sports_event_6a30200a0000000022018242,/Users/linying/workers/rednote-library/materials/活动-世界杯_@Crystal Sky Nails💎Nancy_菲越柬_越南语_6a30200a0000000022018242.mp4,https://www.xiaohongshu.com/explore/6a30200a0000000022018242,6a30200a0000000022018242,sports_event,活动-世界杯,活动,世界杯,@Crystal Sky Nails💎Nancy,菲越柬,越南语,true,false,活动-世界杯_@Crystal Sky Nails💎Nancy_菲越柬_越南语_6a30200a0000000022018242.mp4
sports_event_6a3a8b420000000008025c05,/Users/linying/workers/rednote-library/materials/活动-世界杯_@DABAI食记_菲越柬_英语_6a3a8b420000000008025c05.mp4,https://www.xiaohongshu.com/explore/6a3a8b420000000008025c05,6a3a8b420000000008025c05,sports_event,活动-世界杯,活动,世界杯,@DABAI食记,菲越柬,英语,true,false,活动-世界杯_@DABAI食记_菲越柬_英语_6a3a8b420000000008025c05.mp4
sports_event_6a34d8a70000000016026d72,/Users/linying/workers/rednote-library/materials/活动-世界杯_@Yye_菲越柬_英语_6a34d8a70000000016026d72.mp4,https://www.xiaohongshu.com/explore/6a34d8a70000000016026d72,6a34d8a70000000016026d72,sports_event,活动-世界杯,活动,世界杯,@Yye,菲越柬,英语,true,false,活动-世界杯_@Yye_菲越柬_英语_6a34d8a70000000016026d72.mp4
sports_event_6a3bade7000000001c025687,/Users/linying/workers/rednote-library/materials/活动-世界杯_@ZOE随便吃点儿_菲越柬_越南语_6a3bade7000000001c025687.mp4,https://www.xiaohongshu.com/explore/6a3bade7000000001c025687,6a3bade7000000001c025687,sports_event,活动-世界杯,活动,世界杯,@ZOE随便吃点儿,菲越柬,越南语,true,false,活动-世界杯_@ZOE随便吃点儿_菲越柬_越南语_6a3bade7000000001c025687.mp4
sports_event_6a3a4861000000002101956a,/Users/linying/workers/rednote-library/materials/活动-世界杯_@主厨河马_菲越柬_英语_6a3a4861000000002101956a.mp4,https://www.xiaohongshu.com/explore/6a3a4861000000002101956a,6a3a4861000000002101956a,sports_event,活动-世界杯,活动,世界杯,@主厨河马,菲越柬,英语,true,false,活动-世界杯_@主厨河马_菲越柬_英语_6a3a4861000000002101956a.mp4
sports_event_6a3249ca0000000011014f58,/Users/linying/workers/rednote-library/materials/活动-世界杯_@亲子手工-西瓜_菲越柬_英语_6a3249ca0000000011014f58.mp4,https://www.xiaohongshu.com/explore/6a3249ca0000000011014f58,6a3249ca0000000011014f58,sports_event,活动-世界杯,活动,世界杯,@亲子手工-西瓜,菲越柬,英语,true,false,活动-世界杯_@亲子手工-西瓜_菲越柬_英语_6a3249ca0000000011014f58.mp4
sports_event_6a3ce24900000000150257d5,/Users/linying/workers/rednote-library/materials/活动-世界杯_@你怎么又饿了？_菲越柬_英语_6a3ce24900000000150257d5.mp4,https://www.xiaohongshu.com/explore/6a3ce24900000000150257d5,6a3ce24900000000150257d5,sports_event,活动-世界杯,活动,世界杯,@你怎么又饿了？,菲越柬,英语,true,false,活动-世界杯_@你怎么又饿了？_菲越柬_英语_6a3ce24900000000150257d5.mp4
sports_event_6a3601ea00000000210189fa,/Users/linying/workers/rednote-library/materials/活动-世界杯_@兔儿爷_菲越柬_英语_6a3601ea00000000210189fa.mp4,https://www.xiaohongshu.com/explore/6a3601ea00000000210189fa,6a3601ea00000000210189fa,sports_event,活动-世界杯,活动,世界杯,@兔儿爷,菲越柬,英语,true,false,活动-世界杯_@兔儿爷_菲越柬_英语_6a3601ea00000000210189fa.mp4
sports_event_6a2a18310000000008025d13,/Users/linying/workers/rednote-library/materials/活动-世界杯_@大0造物屋_菲越柬_英语_6a2a18310000000008025d13.mp4,https://www.xiaohongshu.com/explore/6a2a18310000000008025d13,6a2a18310000000008025d13,sports_event,活动-世界杯,活动,世界杯,@大0造物屋,菲越柬,英语,true,false,活动-世界杯_@大0造物屋_菲越柬_英语_6a2a18310000000008025d13.mp4
sports_event_6a1ea6ad0000000037036542,/Users/linying/workers/rednote-library/materials/活动-世界杯_@小扎穿什么_菲越柬_英语_6a1ea6ad0000000037036542.mp4,https://www.xiaohongshu.com/explore/6a1ea6ad0000000037036542,6a1ea6ad0000000037036542,sports_event,活动-世界杯,活动,世界杯,@小扎穿什么,菲越柬,英语,true,false,活动-世界杯_@小扎穿什么_菲越柬_英语_6a1ea6ad0000000037036542.mp4
sports_event_6a31180f00000000150245d6,/Users/linying/workers/rednote-library/materials/活动-世界杯_@小黄鸭的日常_菲越柬_英语_6a31180f00000000150245d6.mp4,https://www.xiaohongshu.com/explore/6a31180f00000000150245d6,6a31180f00000000150245d6,sports_event,活动-世界杯,活动,世界杯,@小黄鸭的日常,菲越柬,英语,true,false,活动-世界杯_@小黄鸭的日常_菲越柬_英语_6a31180f00000000150245d6.mp4
sports_event_6a390075000000001c024b9c,/Users/linying/workers/rednote-library/materials/活动-世界杯_@小黄鸭的日常_菲越柬_越南语_6a390075000000001c024b9c.mp4,https://www.xiaohongshu.com/explore/6a390075000000001c024b9c,6a390075000000001c024b9c,sports_event,活动-世界杯,活动,世界杯,@小黄鸭的日常,菲越柬,越南语,true,false,活动-世界杯_@小黄鸭的日常_菲越柬_越南语_6a390075000000001c024b9c.mp4
sports_event_6a33bad90000000021016cc4,/Users/linying/workers/rednote-library/materials/活动-世界杯_@来财他爹_菲越柬_英语_6a33bad90000000021016cc4.mp4,https://www.xiaohongshu.com/explore/6a33bad90000000021016cc4,6a33bad90000000021016cc4,sports_event,活动-世界杯,活动,世界杯,@来财他爹,菲越柬,英语,true,false,活动-世界杯_@来财他爹_菲越柬_英语_6a33bad90000000021016cc4.mp4
sports_event_6a2aa9850000000006031b6d,/Users/linying/workers/rednote-library/materials/活动-世界杯_@浅伊_菲越柬_越南语_6a2aa9850000000006031b6d.mp4,https://www.xiaohongshu.com/explore/6a2aa9850000000006031b6d,6a2aa9850000000006031b6d,sports_event,活动-世界杯,活动,世界杯,@浅伊,菲越柬,越南语,true,false,活动-世界杯_@浅伊_菲越柬_越南语_6a2aa9850000000006031b6d.mp4
sports_event_6a2bce3e0000000022019b84,/Users/linying/workers/rednote-library/materials/活动-世界杯_@深夜小酒馆_菲越柬_越南语_6a2bce3e0000000022019b84.mp4,https://www.xiaohongshu.com/explore/6a2bce3e0000000022019b84,6a2bce3e0000000022019b84,sports_event,活动-世界杯,活动,世界杯,@深夜小酒馆,菲越柬,越南语,true,false,活动-世界杯_@深夜小酒馆_菲越柬_越南语_6a2bce3e0000000022019b84.mp4
sports_event_6a36169a00000000070208c5,/Users/linying/workers/rednote-library/materials/活动-世界杯_@草莓卷啊_菲越柬_越南语_6a36169a00000000070208c5.mp4,https://www.xiaohongshu.com/explore/6a36169a00000000070208c5,6a36169a00000000070208c5,sports_event,活动-世界杯,活动,世界杯,@草莓卷啊,菲越柬,越南语,true,false,活动-世界杯_@草莓卷啊_菲越柬_越南语_6a36169a00000000070208c5.mp4
graduation_66e9572500000000270020ae,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@Yuovoii_港澳台_英语_66e9572500000000270020ae.mp4,https://www.xiaohongshu.com/explore/66e9572500000000270020ae,66e9572500000000270020ae,graduation,活动-毕业季攻略,活动,毕业季攻略,@Yuovoii,港澳台,英语,true,false,活动-毕业季攻略_@Yuovoii_港澳台_英语_66e9572500000000270020ae.mp4
graduation_69da541a0000000022028f65,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@下雨了_港澳台_英语_69da541a0000000022028f65.mp4,https://www.xiaohongshu.com/explore/69da541a0000000022028f65,69da541a0000000022028f65,graduation,活动-毕业季攻略,活动,毕业季攻略,@下雨了,港澳台,英语,true,false,活动-毕业季攻略_@下雨了_港澳台_英语_69da541a0000000022028f65.mp4
graduation_6a2925f3000000000800239e,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@云晓_港澳台_中文（繁体）_6a2925f3000000000800239e.mp4,https://www.xiaohongshu.com/explore/6a2925f3000000000800239e,6a2925f3000000000800239e,graduation,活动-毕业季攻略,活动,毕业季攻略,@云晓,港澳台,中文（繁体）,true,false,活动-毕业季攻略_@云晓_港澳台_中文（繁体）_6a2925f3000000000800239e.mp4
graduation_6855655e0000000022030180,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@小羊_港澳台_英语_6855655e0000000022030180.mp4,https://www.xiaohongshu.com/explore/6855655e0000000022030180,6855655e0000000022030180,graduation,活动-毕业季攻略,活动,毕业季攻略,@小羊,港澳台,英语,true,false,活动-毕业季攻略_@小羊_港澳台_英语_6855655e0000000022030180.mp4
graduation_6a3b964a000000000f014183,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@是王十一_菲越柬_英语_6a3b964a000000000f014183.mp4,https://www.xiaohongshu.com/explore/6a3b964a000000000f014183,6a3b964a000000000f014183,graduation,活动-毕业季攻略,活动,毕业季攻略,@是王十一,菲越柬,英语,true,false,活动-毕业季攻略_@是王十一_菲越柬_英语_6a3b964a000000000f014183.mp4
graduation_6a032e3a000000003503b9d4,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@树上的男猴_菲越柬_越南语_6a032e3a000000003503b9d4.mp4,https://www.xiaohongshu.com/explore/6a032e3a000000003503b9d4,6a032e3a000000003503b9d4,graduation,活动-毕业季攻略,活动,毕业季攻略,@树上的男猴,菲越柬,越南语,true,false,活动-毕业季攻略_@树上的男猴_菲越柬_越南语_6a032e3a000000003503b9d4.mp4
graduation_68b6fedd000000001c013aa5,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@氧气奶油_菲越柬_英语_68b6fedd000000001c013aa5.mp4,https://www.xiaohongshu.com/explore/68b6fedd000000001c013aa5,68b6fedd000000001c013aa5,graduation,活动-毕业季攻略,活动,毕业季攻略,@氧气奶油,菲越柬,英语,true,false,活动-毕业季攻略_@氧气奶油_菲越柬_英语_68b6fedd000000001c013aa5.mp4
graduation_6863b5a6000000001c035633,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@炼LIAN_菲越柬_英语_6863b5a6000000001c035633.mp4,https://www.xiaohongshu.com/explore/6863b5a6000000001c035633,6863b5a6000000001c035633,graduation,活动-毕业季攻略,活动,毕业季攻略,@炼LIAN,菲越柬,英语,true,false,活动-毕业季攻略_@炼LIAN_菲越柬_英语_6863b5a6000000001c035633.mp4
graduation_66eabab8000000002603c5b9,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@缘缘吃汤圆_港澳台_中文（繁体）_66eabab8000000002603c5b9.mp4,https://www.xiaohongshu.com/explore/66eabab8000000002603c5b9,66eabab8000000002603c5b9,graduation,活动-毕业季攻略,活动,毕业季攻略,@缘缘吃汤圆,港澳台,中文（繁体）,true,false,活动-毕业季攻略_@缘缘吃汤圆_港澳台_中文（繁体）_66eabab8000000002603c5b9.mp4
graduation_69fea7c70000000036003cff,/Users/linying/workers/rednote-library/materials/活动-毕业季攻略_@贝卡_港澳台_中文（繁体）_69fea7c70000000036003cff.mp4,https://www.xiaohongshu.com/explore/69fea7c70000000036003cff,69fea7c70000000036003cff,graduation,活动-毕业季攻略,活动,毕业季攻略,@贝卡,港澳台,中文（繁体）,true,false,活动-毕业季攻略_@贝卡_港澳台_中文（繁体）_69fea7c70000000036003cff.mp4
digital_6a3a7d8e000000000f02842a,/Users/linying/workers/rednote-library/materials/玩机攻略-好物推荐_@zus_新马泰_马来语_6a3a7d8e000000000f02842a.mp4,https://www.xiaohongshu.com/explore/6a3a7d8e000000000f02842a,6a3a7d8e000000000f02842a,digital,玩机攻略-好物推荐,玩机攻略,好物推荐,@zus,新马泰,马来语,true,false,玩机攻略-好物推荐_@zus_新马泰_马来语_6a3a7d8e000000000f02842a.mp4
digital_6a3bfd380000000011018839,/Users/linying/workers/rednote-library/materials/玩机攻略-好物推荐_@淮南有妤_新马泰_泰语_6a3bfd380000000011018839.mp4,https://www.xiaohongshu.com/explore/6a3bfd380000000011018839,6a3bfd380000000011018839,digital,玩机攻略-好物推荐,玩机攻略,好物推荐,@淮南有妤,新马泰,泰语,true,false,玩机攻略-好物推荐_@淮南有妤_新马泰_泰语_6a3bfd380000000011018839.mp4
digital_6a3c92f4000000001003e455,/Users/linying/workers/rednote-library/materials/玩机攻略-好物推荐_@设计师破界_新马泰_英语_6a3c92f4000000001003e455.mp4,https://www.xiaohongshu.com/explore/6a3c92f4000000001003e455,6a3c92f4000000001003e455,digital,玩机攻略-好物推荐,玩机攻略,好物推荐,@设计师破界,新马泰,英语,true,false,玩机攻略-好物推荐_@设计师破界_新马泰_英语_6a3c92f4000000001003e455.mp4
digital_6a3cc2e9000000001503f337,/Users/linying/workers/rednote-library/materials/玩机攻略-好物推荐_@辰珩鑫手机租赁_新马泰_中文（简体）_6a3cc2e9000000001503f337.mp4,https://www.xiaohongshu.com/explore/6a3cc2e9000000001503f337,6a3cc2e9000000001503f337,digital,玩机攻略-好物推荐,玩机攻略,好物推荐,@辰珩鑫手机租赁,新马泰,中文（简体）,true,false,玩机攻略-好物推荐_@辰珩鑫手机租赁_新马泰_中文（简体）_6a3cc2e9000000001503f337.mp4
drama_6956792200000000220236e8,/Users/linying/workers/rednote-library/materials/短剧测试-短剧_@糖豆儿_北美_英语_6956792200000000220236e8.mp4,https://www.xiaohongshu.com/explore/6956792200000000220236e8,6956792200000000220236e8,drama,短剧测试-短剧,短剧测试,短剧,@糖豆儿,北美,英语,true,false,短剧测试-短剧_@糖豆儿_北美_英语_6956792200000000220236e8.mp4
drama_6a2d4b2b000000001503e42a,/Users/linying/workers/rednote-library/materials/短剧测试-短剧_@蜜桃影视_北美_英语_6a2d4b2b000000001503e42a.mp4,https://www.xiaohongshu.com/explore/6a2d4b2b000000001503e42a,6a2d4b2b000000001503e42a,drama,短剧测试-短剧,短剧测试,短剧,@蜜桃影视,北美,英语,true,false,短剧测试-短剧_@蜜桃影视_北美_英语_6a2d4b2b000000001503e42a.mp4
fashion_6a006af30000000035030c4a,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@Balaba暴躁甜心_港澳台_中文（繁体）_6a006af30000000035030c4a.mp4,https://www.xiaohongshu.com/explore/6a006af30000000035030c4a,6a006af30000000035030c4a,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@Balaba暴躁甜心,港澳台,中文（繁体）,true,false,穿搭-潮流穿搭_@Balaba暴躁甜心_港澳台_中文（繁体）_6a006af30000000035030c4a.mp4
fashion_6a392ac400000000110111b4,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@Uuuuxnz_港澳台_中文（繁体）_6a392ac400000000110111b4.mp4,https://www.xiaohongshu.com/explore/6a392ac400000000110111b4,6a392ac400000000110111b4,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@Uuuuxnz,港澳台,中文（繁体）,true,false,穿搭-潮流穿搭_@Uuuuxnz_港澳台_中文（繁体）_6a392ac400000000110111b4.mp4
fashion_686fccd70000000017032fcf,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@史黛拉_港澳台_中文（繁体）_686fccd70000000017032fcf.mp4,https://www.xiaohongshu.com/explore/686fccd70000000017032fcf,686fccd70000000017032fcf,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@史黛拉,港澳台,中文（繁体）,true,false,穿搭-潮流穿搭_@史黛拉_港澳台_中文（繁体）_686fccd70000000017032fcf.mp4
fashion_6a39ff1500000000220091db,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@嘉颖_港澳台_英语_6a39ff1500000000220091db.mp4,https://www.xiaohongshu.com/explore/6a39ff1500000000220091db,6a39ff1500000000220091db,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@嘉颖,港澳台,英语,true,false,穿搭-潮流穿搭_@嘉颖_港澳台_英语_6a39ff1500000000220091db.mp4
fashion_6a37d16b0000000016027844,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@我吃不饱_港澳台_中文（繁体）_6a37d16b0000000016027844.mp4,https://www.xiaohongshu.com/explore/6a37d16b0000000016027844,6a37d16b0000000016027844,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@我吃不饱,港澳台,中文（繁体）,true,false,穿搭-潮流穿搭_@我吃不饱_港澳台_中文（繁体）_6a37d16b0000000016027844.mp4
fashion_696079240000000022022c8e,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@是我的蒜头_港澳台_英语_696079240000000022022c8e.mp4,https://www.xiaohongshu.com/explore/696079240000000022022c8e,696079240000000022022c8e,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@是我的蒜头,港澳台,英语,true,false,穿搭-潮流穿搭_@是我的蒜头_港澳台_英语_696079240000000022022c8e.mp4
fashion_69833cee000000000a02ed15,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@淡淡的绿_港澳台_中文（繁体）_69833cee000000000a02ed15.mp4,https://www.xiaohongshu.com/explore/69833cee000000000a02ed15,69833cee000000000a02ed15,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@淡淡的绿,港澳台,中文（繁体）,true,false,穿搭-潮流穿搭_@淡淡的绿_港澳台_中文（繁体）_69833cee000000000a02ed15.mp4
fashion_6a1f8be5000000003700de89,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@貓貓_港澳台_英语_6a1f8be5000000003700de89.mp4,https://www.xiaohongshu.com/explore/6a1f8be5000000003700de89,6a1f8be5000000003700de89,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@貓貓,港澳台,英语,true,false,穿搭-潮流穿搭_@貓貓_港澳台_英语_6a1f8be5000000003700de89.mp4
fashion_697d6f50000000000a030a0b,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@阿汝汝RU_港澳台_英语_697d6f50000000000a030a0b.mp4,https://www.xiaohongshu.com/explore/697d6f50000000000a030a0b,697d6f50000000000a030a0b,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@阿汝汝RU,港澳台,英语,true,false,穿搭-潮流穿搭_@阿汝汝RU_港澳台_英语_697d6f50000000000a030a0b.mp4
fashion_6a1056e50000000006022dde,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@零效率选手_港澳台_中文（繁体）_6a1056e50000000006022dde.mp4,https://www.xiaohongshu.com/explore/6a1056e50000000006022dde,6a1056e50000000006022dde,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@零效率选手,港澳台,中文（繁体）,true,false,穿搭-潮流穿搭_@零效率选手_港澳台_中文（繁体）_6a1056e50000000006022dde.mp4
fashion_686d132b000000001d00ed41,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@马帝亚Mattia🦁_港澳台_英语_686d132b000000001d00ed41.mp4,https://www.xiaohongshu.com/explore/686d132b000000001d00ed41,686d132b000000001d00ed41,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@马帝亚Mattia🦁,港澳台,英语,true,false,穿搭-潮流穿搭_@马帝亚Mattia🦁_港澳台_英语_686d132b000000001d00ed41.mp4
fashion_6a3a75710000000016026d39,/Users/linying/workers/rednote-library/materials/穿搭-潮流穿搭_@马硬心_港澳台_英语_6a3a75710000000016026d39.mp4,https://www.xiaohongshu.com/explore/6a3a75710000000016026d39,6a3a75710000000016026d39,fashion,穿搭-潮流穿搭,穿搭,潮流穿搭,@马硬心,港澳台,英语,true,false,穿搭-潮流穿搭_@马硬心_港澳台_英语_6a3a75710000000016026d39.mp4
food_6a0579110000000006021263,/Users/linying/workers/rednote-library/materials/美食展示-美食展示_@Badoo炙八斗_新马泰_马来语_6a0579110000000006021263.mp4,https://www.xiaohongshu.com/explore/6a0579110000000006021263,6a0579110000000006021263,food,美食展示-美食展示,美食展示,美食展示,@Badoo炙八斗,新马泰,马来语,true,true,美食展示-美食展示_@Badoo炙八斗_新马泰_马来语_6a0579110000000006021263.mp4
food_69e85605000000001d01a973,/Users/linying/workers/rednote-library/materials/美食展示-美食展示_@COMETA Bistro Bar_新马泰_泰语_69e85605000000001d01a973.mp4,https://www.xiaohongshu.com/explore/69e85605000000001d01a973,69e85605000000001d01a973,food,美食展示-美食展示,美食展示,美食展示,@COMETA Bistro Bar,新马泰,泰语,true,true,美食展示-美食展示_@COMETA Bistro Bar_新马泰_泰语_69e85605000000001d01a973.mp4
food_6908c3980000000003036fcd,/Users/linying/workers/rednote-library/materials/美食展示-美食展示_@一碗龙虾饭_新马泰_英语_6908c3980000000003036fcd.mp4,https://www.xiaohongshu.com/explore/6908c3980000000003036fcd,6908c3980000000003036fcd,food,美食展示-美食展示,美食展示,美食展示,@一碗龙虾饭,新马泰,英语,true,true,美食展示-美食展示_@一碗龙虾饭_新马泰_英语_6908c3980000000003036fcd.mp4
food_682d9195000000002202a7b2,/Users/linying/workers/rednote-library/materials/美食展示-美食展示_@大不了胖点er_新马泰_马来语_682d9195000000002202a7b2.mp4,https://www.xiaohongshu.com/explore/682d9195000000002202a7b2,682d9195000000002202a7b2,food,美食展示-美食展示,美食展示,美食展示,@大不了胖点er,新马泰,马来语,true,true,美食展示-美食展示_@大不了胖点er_新马泰_马来语_682d9195000000002202a7b2.mp4
food_685a993f000000001c036a75,/Users/linying/workers/rednote-library/materials/美食展示-美食展示_@大喜的vlog_新马泰_英语_685a993f000000001c036a75.mp4,https://www.xiaohongshu.com/explore/685a993f000000001c036a75,685a993f000000001c036a75,food,美食展示-美食展示,美食展示,美食展示,@大喜的vlog,新马泰,英语,true,true,美食展示-美食展示_@大喜的vlog_新马泰_英语_685a993f000000001c036a75.mp4
food_69e4ccd1000000001a029e59,/Users/linying/workers/rednote-library/materials/美食展示-美食展示_@安安里_新马泰_马来语_69e4ccd1000000001a029e59.mp4,https://www.xiaohongshu.com/explore/69e4ccd1000000001a029e59,69e4ccd1000000001a029e59,food,美食展示-美食展示,美食展示,美食展示,@安安里,新马泰,马来语,true,true,美食展示-美食展示_@安安里_新马泰_马来语_69e4ccd1000000001a029e59.mp4
food_686a5cc5000000001d00f6b6,/Users/linying/workers/rednote-library/materials/美食展示-美食展示_@小k真会吃_新马泰_马来语_686a5cc5000000001d00f6b6.mp4,https://www.xiaohongshu.com/explore/686a5cc5000000001d00f6b6,686a5cc5000000001d00f6b6,food,美食展示-美食展示,美食展示,美食展示,@小k真会吃,新马泰,马来语,true,true,美食展示-美食展示_@小k真会吃_新马泰_马来语_686a5cc5000000001d00f6b6.mp4
